feedback_id,app,title,text,topic,rating,timestamp,city_label,area_label,driver_id,trip_id,is_demo_spike
FB-02464,Grab,,"dịch vụ giao hàng: trả tiền trước bằng thẻ nhưng làm mất cả kiện hàng của khách, muốn đền thì bắt kê khai hóa đơn từng món trong kiện, mất cả kiện hàng lẫm tiền ship. dịch vụ xe ôm: năm 2018, tài xế quấy rối, đeo bám khách",Safety,1,2026-06-03 17:27:47,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0177,TRIP-20260608-02464,FALSE
FB-02465,GreenSM Driver,,"app ra 3 năm cả trăm bản cập nhật mà vẫn tệ. định vị thỉ sai tùm lum. bắn cuốc thì đón xa, điều hường thì 99% y như tắt app vì k nổ, dù xe kế bên vừa nổ cuốc thuận đường về của mình. tụi it xanh kiến thức kém nuôi tốn cơm.",App Issue,1,2026-05-09 16:21:32,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0299,TRIP-20260608-02465,FALSE
FB-02466,Be,,Phần hỗ trợ liên hệ khách hàng thực sự kinh khủng. Chat thì là nhắn với con chatbox. Email thì gửi yêu cầu nửa tháng không thấy phản hồi. *Edit: lên đây bình luận thì kêu liên hệ bên Hỗ trợ. Ủa rồi có đọc bình luận ko vậy?,Other,1,2026-03-18 9:15:11,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0339,TRIP-20260608-02466,FALSE
FB-02467,Be,,"app tệ mình thành toán đơn 245k mà đã thành toán thành công nhưng không lên đơn, gọi dịch vụ hỗ trợ thì bảo bận , 2-3 chat hỗ trợ thì toàn mấy cái vớ vẫn trong khi thông tin chuyển khoản đã có . Làm ăn lừa đảo vớ vẫn !!!!!",App Issue,1,2026-02-27 12:12:13,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0041,TRIP-20260608-02467,FALSE
FB-02468,GreenSM Driver,,"mình mới ở grab chuyển sang thấy rất bất ngờ cách quản lý của CTY. khách chạy tiền xế tự chịu, khách bom hàng xế ăn rồi trả tiền, khách chửi xế tự nhục... đụng cái là phạt trự tiền xế. grab nó có phạt tiến xế bao giờ đâu.",Safety,1,2026-05-13 9:00:20,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",DRV-DN-0028,TRIP-20260608-02468,FALSE
FB-02469,Grab Driver,,"Giá rẻ như cho, chiết khấu thì cao, bóc lột sức lao động Cập nhật: Grab vừa ngu vừa dại ở chỗ là quyết định tăng giá cước, trong khi đó điều đúng đắn phải làm là giảm chiết khấu xuống còn cao nhất là 15%, ngu hơn súc vật.",Pricing,1,2026-05-08 11:49:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0157,TRIP-20260608-02469,FALSE
FB-02470,Be,,Xử lý đơn hàng có vấn đề kém. Đưa khách hàng chịu phần thiệt. Sau khi KH phản hồi thì gần 48h tiếng sau mới có mail trả lời. Nội dung mail thì khách hàng phải trả lời mail lại trong 1 giờ. Quá 1 giờ thì không hỗ trợ thêm.,Other,1,2026-03-08 19:19:11,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0014,TRIP-20260608-02470,FALSE
FB-02471,Be,,"Vào hôm nay và, tôi đang điều khiển xe máy lưu thông đúng làn đường thì bị tài xế Be chạy tốc độ nhanh, không giữ khoảng cách an toàn va quẹt làm hỏng xe mà tài xế ấy không dừng lại để xin lỗi hay giúp đỡ mà lại đi luôn.",Driver Behavior,1,2026-01-28 13:46:00,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0300,TRIP-20260608-02471,FALSE
FB-02472,Be,,"thời buổi giờ thanh toán ko Tiền mặt. xong có lỗi là Be với Nhà hàng rất chậm trong việc trả lại tiền cho khách. giao thiếu món, chưa đủ món thì phải chịu phạt với Khách hàng chứ. tôi đang chờ Be xử lý xem mấy ngày xong",Payment,1,2026-03-11 14:28:35,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0126,TRIP-20260608-02472,FALSE
FB-02473,Be,,"Ý là đặt xe đi mỗi ngày rất bình thường, trả đúng tiền có ăn bớt đồng nào đâu mà tự nhiên cái không cho đăng nhập vào rồi bảo vi phạm rồi cấm cả tài khoản là sao nữa vậy? Mất hết 18k điểm phí ghê, không dùng app nữa đâu",Payment,1,2026-02-03 20:58:52,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0185,TRIP-20260608-02473,FALSE
FB-02474,Grab,,"Tệ. Vừa mắc hơn app khác mà lại phải chờ lâu, nghĩ sao ghép tận 3 đơn 1 lúc z trời. Ngta đói ngta mới đặt đồ ăn chứ nỡ lòng nào để ngta đợi nguyên tiếng đồng hồ, bạn bè thì ăn xong hết r mình thì chưa có đồ ăn. Ác nhân",App Issue,1,2026-05-01 20:25:45,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0408,TRIP-20260608-02474,FALSE
FB-02475,GreenSM Driver,,"chức năng điều hướng quá dở. lúc bật điều hướng k nhận được đơn cho dù đúng hướng đi của tx. lúc tắt thì lại nổ đơn đúng hướng đó làm phải quay đầu lại đón khách rất xa, dù khách nói đã đặt rất lâu mới có tài nhận đơn",Delay,1,2026-05-09 8:57:56,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0333,TRIP-20260608-02475,FALSE
FB-02476,Be Driver,,"gặp sự cố, gọi tổng đài nhấc máy ko trả lời. rồi tự ngắt máy, thiếu lịch sự và ý thức. làm ăn giống lừa đảo, làm nhiều trò trong inh doanh ( đá đơn, giam đơn khi đối tác ko vi phạm). dịch vụ quá tệ, không đáng tin cậy",Other,1,2026-01-18 11:05:14,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0080,TRIP-20260608-02476,FALSE
FB-02477,Be,,"App lỗi từ Be mà hướng xử lý xin chờ đợi. Khách đăng ký gói khuyến mãi để sử dụng mà lúc thu tiền rất nhanh không lỗi, không chờ. Dùng bị lỗi thì chờ hoài và không có hướng giải quyết cụ thể, chất lượng dịch vụ quá tệ",Payment,1,2026-01-15 10:37:50,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0122,TRIP-20260608-02477,FALSE
FB-02478,Grab,,"tài xế không đón khách nhưng tự ý chuyển thành trạng thái đã đón, khiến tôi không hủy được chuyến cũng như book xe khác. Toàn bộ tồng đài hỗ trợ của grab đều không hoạt động? tôi cảm thấy đây là sự lừa đảo người dùng",Driver Behavior,1,2026-05-02 22:54:52,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0217,TRIP-20260608-02478,FALSE
FB-02479,Be,,"đã trãi nghiệm về be. lừa đảo, ăn cắp ăn trộm thì nhiêù. và bọn nhân viên be nó cũng cùng 1 phe trong số nhân viên mà thôi. riêng tôi cho dưới đáy xa hội luôn chứ ở đó mà mấy sao chim cút thiếu mẹ gì ứng dụng đặt xe",App Issue,1,2026-06-02 20:01:57,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0401,TRIP-20260608-02479,FALSE
FB-02480,Grab,,"vụ nhạc sĩ minh khang còn thông cảm đc, vụ 17 ly trà sữa của học sinh đã thanh toán sau 10ph hk liên lạc đc thì thuộc về tài xế, quy trình j v? tài xế hk có tâm hay quy trình của grab vô tâm? 1tr7 chứ phải 170k đâu",Driver Behavior,1,2026-04-09 20:59:23,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0413,TRIP-20260608-02480,FALSE
FB-02481,Be,,"app lỗi điên. Sau khi cập nhật không đặt được be giao hàng,không đổi được số điện thoại,đổi mã rồi không xài được,thất vọng.Xóa xong tải lại thì không đăng nhập được,đăng nhập gmail thì yêu cầu sdt cũ, quá bất lực",App Issue,1,2026-04-19 21:37:46,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0384,TRIP-20260608-02481,FALSE
FB-02482,Grab,,đánh giá app quá tệ lầm thứ 5 xem còn bị xoá không. Tài xế chủ động hủy cuốc mà không nhận bất kỳ thông báo nào còn bị trừ tk 3k. cay thật sự k phải vì mấy đồng tiền lẻ mà bị trừ ức chế. xoá app hủy liên kết luôn.,Driver Behavior,1,2026-04-08 11:34:26,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0030,TRIP-20260608-02482,FALSE
FB-02483,Be,,"giao hàng mà thằng tài xế nó chưa đưa đến tay người nhận và nó cũng không trả hàng nó ôm hàng gọi không bắt máy nhắn không trả lời , đền hàng khì không đền cskh thì nói chờ giải quyết dm bọn mày làm ăn như đầu cặc",Driver Behavior,1,2026-02-12 10:06:57,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0415,TRIP-20260608-02483,FALSE
FB-02484,Be,,"e có chuyển cho app tiền trước xong chưa được thanh toán nên phải đặt lại hàng, sau khì đặt lại e phải thanh toán lần 2 và tổng thiệt hại là mất gấp đôi , app có báo là sẽ hoàn trả nhưng e vẫn chưa thấy tiền về ạ",Payment,2,2026-06-02 20:57:08,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0192,TRIP-20260608-02484,FALSE
FB-02485,GreenSM Driver,,đăng ký app gì mà dc hay ko sai hay đúng gì cũng báo cho ng tiếng ng tai xử lý im im đã hủy đk lại vãi cả hệ thống làm việc liện hệ thì chả có thông tin liên hệ nào chính thống giải quyết dc gọi thì toàn tò tí te,App Issue,2,2026-05-26 18:49:13,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0279,TRIP-20260608-02485,FALSE
FB-02486,Be,,"đặt đồ ăn, mình ck rồi nhưng mà bị lỗi nên ko đặt được nên app phải hoàn tiền cho mình, chờ mãi ko thấy hoàn, gọi tổng đài các thứ cũng ko được, thông báo hoàn thì cứ kêu lỗi k hoàn được, thế là mình mất 150k:)))",Payment,1,2026-05-12 8:39:42,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0251,TRIP-20260608-02486,FALSE
FB-02487,Grab,,"thanh toán bằng zalopay thì lỗi, không cho thanh toán bằng tiền mặt, tìm hiểu nguyên nhân thì không cho khách hàng nguyên do tại sao k thanh toán bằng tiền mặt. Thế này là không tiếp khách hàng sử dụng dịch vụ à?",Payment,1,2026-05-11 10:58:58,Đà Nẵng,"Sơn Trà, Đà Nẵng",DRV-DN-0410,TRIP-20260608-02487,FALSE
FB-02488,Be,,"Lừa dối khách hàng, tự đôn tiền phí BOT. Cùng 1 trạm thu phí, 1 ngày bình thường, 1 giờ giấc như nhau nhưng phí BOT các nền tảng khác đều 20k, ở đây lại tự động trừ đến 30k, hỏi tài xế thì họ cũng bảo chỉ có 20k.",Driver Behavior,1,2026-05-10 10:21:10,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0124,TRIP-20260608-02488,FALSE
FB-02489,Grab,,"dù có sai sót về vị trí đưa đến, nhưng e trai tôi đã mở miệng nhờ grap chở e về lại nhà r sẽ trả thêm tiền, mà vẫn để kệ e trai tôi lại, e đi bộ về hơn 3 cây số, trời giữa trưa, e đã ốm cả tuần trời và e ms lớp 4",Payment,1,2026-04-30 20:49:14,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0244,TRIP-20260608-02489,FALSE
FB-02490,Grab,,"tài xế hủy chuyến khách, 1 tài xế khác - Txx Thxx Bxx Dxx nhận chuyến ngoài để không cần chia % cho app và có hành động đe doạ, lăng mạ và khiêu khích khách khi khách không đồng ý trả nhiều hơn app và thoả thuận",Driver Behavior,1,2026-05-08 0:34:04,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0412,TRIP-20260608-02490,FALSE
FB-02491,Be,,"đang sử dụng gói khuyến mãi cho sinh viên trả phí nhưng lúc đặt xe thì ko sử dụng đc mã khuyến mãi chính của gói, muốn hủy thì ko có chỗ hủy gói. đã xài đc tầm 2-3 tháng nhưng trừ tháng đầu là xài đc khuyến mãi.",Delay,1,2026-02-07 17:40:07,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0052,TRIP-20260608-02491,FALSE
FB-02492,Be,,hôm trước đặt đồ bằng acc của mẹ mình . anh shipper ấy có chở người yêu theo ship hàng và người yêu của anh ấy có lời lẽ mỉa mai về cơ thể của mình. yêu cầu be siết chặt tình trạng shipper chở người yêu đi làm,Other,1,2026-05-13 22:17:01,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0179,TRIP-20260608-02492,FALSE
FB-02493,Be,,ban đầu định đánh giá 5* nhưng mà nay đặt app thấy trên app tài xế khong di chuyển xong rồi ấn tìm tài xế mới xong tài xế cũ đi qua chửi khách cho đã cái nư xong bỏ đi vậy đa số các tài xế be điều như vậy hả 😿,Driver Behavior,1,2026-03-28 6:38:57,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0264,TRIP-20260608-02493,FALSE
FB-02494,Be Driver,,app thì ngu mà đòi hỏi?app nâng cấp lên phiên càn cao thì càn ngu. chắc do kĩ thuật app nó ngu.Nếu như vậy cho kĩ thuật nó nghỉ đi là vừa. hành anh em Tài Xế không à?App thì ngu tối ngày thêm dịch vụ hoài...?,Driver Behavior,1,2026-05-09 7:48:38,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0176,TRIP-20260608-02494,FALSE
FB-02495,Grab,,tài xế không thèm nhận cuốc thời buổi này không thiếu gì app chỉ cần có khách chứ chê ít tiền không nhận thì nên tẩy chay grap làm ăn cần có khách hàng chứ không phải là phải khách đi cuốc nhiều tiền mới nhận,Driver Behavior,1,2026-04-23 7:17:23,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0415,TRIP-20260608-02495,FALSE
FB-02496,Be,,"be bịp mk tra Highlands Coffee trên be nó ra gần nhất là 3km , mà trên đường đi mk gặp 2 cái Highlands Coffee, sát nhà có 10mí k à , thích cho xa để đôn giá lên hay sao á , đúng là k tin tưởng map trên đây đc",Pricing,2,2026-03-20 14:43:53,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0029,TRIP-20260608-02496,FALSE
FB-02497,Be,,"tệ vô cùng từ cskh đến ng thực hiện dịch vụ. Đặt dvu 5 lần, cả 5 lần đến sát giờ mới hủy và k hề có thông báo, claim đến bộ phận cskh thì im, k thèm giao tiếp với khách. xoá hẳn app và k bao giờ dùng lại nữa",App Issue,1,2026-05-29 10:37:04,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0245,TRIP-20260608-02497,FALSE
FB-02498,Grab,,"tôi đâu cần thiết giá cước rẻ, cái tôi cần là chất lượng và dịch vụ tốt người tiêu dùng họ cảm thấy hài lòng thì họ tiếp tục sử dụng, còn các bạn là ra giá rẻ dịch vụ cũng rẻ thúi theo giá . 1sao nha các bạn",Pricing,1,2026-04-30 20:41:31,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0134,TRIP-20260608-02498,FALSE
FB-02499,Be,,"app tệ , cskh cũng tệ , đang chọn món vào giỏ hàng app tự lên đơn tự trừ tiền , không cho hủy hàng , gọi cskh thì kêu tự nhận tự không giải quyết được . Không nên liên kết ví hay dùng app này luôn cho đỡ bực",Payment,1,2026-04-19 11:47:56,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0089,TRIP-20260608-02499,FALSE
FB-02500,GreenSM Driver,,Bọn vận hành là bọn nào v có biết làm việc không Part time chưa đủ 3 tháng. Tuần đầu vẫn phạt doanh số Tiền cọc xe trừ quá 20 ngày rồi. Gọi tổng đài thì bảo chờ Sao trừ thì nhanh thế. Coi tài xế như cỏ rác à,Driver Behavior,1,2026-04-19 9:43:48,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0171,TRIP-20260608-02500,FALSE
FB-02501,Be,,"ủa. làm app ra rồi có hoạt động k. mà tôi gửi hồ sơ gia nhập đối tác tài xế hơn nửa tháng trời và rất nhiều lần mà vẫn k được giải quyết vậy? cũng k thấy hồi âm, thông báo gì luôn. xem thường người dùng quá",Driver Behavior,1,2026-05-15 13:02:54,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0356,TRIP-20260608-02501,FALSE
FB-02502,Be,,"app thiếu chuyên nghiệp, tự nhiên cài đặt giới hạn tốc độ ở đâu đó, xong toàn tài xế lớn tuổi họ nói chuyện khó chịu với mình, tìm không ra tùy chọn. Gửi hàng thì lỗi không cho tùy chọn người nhận trả ship.",Driver Behavior,1,2026-01-14 22:55:07,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0175,TRIP-20260608-02502,FALSE
FB-02503,Grab,,Đặt xe cho người thân đi đã bị trừ tiền trong app vậy mà tài xế vẫn kêu người nhà đưa tiền mặt.Nhờ bên GRAB Hỗ Trợ tưởng sao nhắn lại..Tài xế nói ko nhận tiền mặt.. Gian dối.. Xử lý vậy là coi như XONG🙏🙏🙏,Driver Behavior,1,2026-05-20 19:23:07,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0099,TRIP-20260608-02503,FALSE
FB-02504,Be,,khách hàng ko đội nón bảo hiểm khi đi xe tài xế nhắc nhở thì bị đánh 1 sao và cuốc xe phân phối cho tài xế bị giảm thảm hại. App đang tiếp tay cho cái ý thức và đạo đức con người đi xuống đáy xã hội à????,Driver Behavior,1,2026-05-09 7:43:54,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0359,TRIP-20260608-02504,FALSE
FB-02505,Grab Driver,,"không hiểu sao giam đơn khủng khiếp, nguyên 1 ngày 1 đơn? trong khi đứng khu đỏ đúng tình hình khách đi và về, tỉ lệ hủy 0% nhưng k nhận nổi cuốc thứ 2 trong ngày, chưa từng nhận dưới 5* vậy mà giam khiếp",Delay,1,2026-05-05 23:15:22,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0068,TRIP-20260608-02505,FALSE
FB-02506,Be Driver,,"Sau 18h tiktok shop nghỉ thì vẫn cứ nhảy đơn giao hàng doanh nghiệp, không liên hệ được người gửi lẫn người nhận, làm hủy đơn giảm tỉ lệ hoạt động, không có cách khắc phục cụ thể. Tài xế mới chạy rất cực",Driver Behavior,1,2026-03-21 19:29:08,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0201,TRIP-20260608-02506,FALSE
FB-02507,Grab,,"Tài xế k biết đường, k biết tiếng anh t đã phải nghe máy để hỗ trợ chỉ đường giùm r nhưng còn ăn nói vô cùng mất dạy =)))) chả bù cho tài của mấy app khác họ nch lịch sự nhã nhặn vô cùng. app đáy xã hội",Driver Behavior,1,2026-05-01 13:23:08,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0396,TRIP-20260608-02507,FALSE
